1977tism.conf	ASSL Vol. 70: Topics in Interstellar Matter
1977tmra.book	Technology and Methods of Radio-Astronomical Reception
1977tteg.conf	NATO ASIB Proc. 27: Topics in Theoretical and Experimental Gravitation Physics
1977uxsa.coll	IAU Colloq. 43: Fifth Conference on UV and X-Ray Spectroscopy of Astrophysical and Laboratory Plasmas
1978IAUS...76	IAU Symp. 76: Planetary Nebulae
1978IAUS...77	IAU Symp. 77: Structure and Properties of Nearby Galaxies
1978IAUS...79	IAU Symp. 79: Large Scale Structures in the Universe
1978IAUS...80	IAU Symp. 80: The HR Diagram - The 100th Anniversary of Henry Norris Russell
1978astd.nasa	Asteroids: An Exploration Assessment
1978bs...symp	Astronomical Papers Dedicated to Bengt Stromgren
1978cdeo.coll	IAU Colloq. 45: Chemical and Dynamical Evolution of our Galaxy
1978cesra...7	CESRA-7, Committee of European Solar Radio Astronomers
1978clus.nasa	A Close-up of the Sun
1978codu.book	Cosmic Dust
1978crsn.book	Cosmic Rays in the Stratosphere and in Near Space (Translation)
1978dpst.proc	ASSL Vol. 72: IAU Colloq. 41: Dynamics of Planets and Satellites and Theories of their Motion
1978dubr.iafc	Dubrovnik International Astronautical Federation Congress
1978easy.conf	Electronics and Aerospace Systems Conference
1978grsa.rept	Gamma Ray Spectroscopy in Astrophysics
1978infa.proc	NATO ASIC Proc. 38: Infrared Astronomy
1978irea.book	Infrared Radiation in the Earth's Atmosphere and in Space
1978mcvl.conf	Mare Crisium: The view from Luna 24
1978mmm..book	Mapping of the Moon and Mars
1978mrat.meet	The Mars Reference Atmosphere
1978nias.book	New Ideas in Astrometry
1978nisa.symp	Advances in Space Exploration
1978obco.meet	Saas-Fee Advanced Course 8: Observational Cosmology Advanced Course
1978omap....1	Operational Modelling of the Aerospace Propagation Environment, Volume 1
1978opm..conf	Origins of Planetary Magnetism
1978orli.meet	Origin of Life
1978orss.book	Origin of the Solar System
1978otf..conf	Optical Telescopes of the Future
1978pa...symp	Planetary Atmospheres Symposium
1978pans.proc	Physics and Astrophysics of Neutron Stars and Black Holes
1978ppgd.book	Physical Processes in Gas-Dust Nebulae
1978ppsf.book	Protostars and Planets: Studies of Star Formation and of the Origin of the Solar System
1978prpl.conf	IAU Colloq. 52: Protostars and Planets
1978pumm.conf	Plateau Uplift: Mode and Mechanism
1978satn.nasa	The Saturn System
1978scp..conf	NATO ASIB Proc. 36: Strongly Coupled Plasmas
1978song.rept	Space Oceanography Navigation, and Geodynamics
1978spss.book	Soviet Progress in Space Studies: The Second Decade of Space Flight, 1967-1977
1978stra.work	STRATCOM 8 Data Workshop and Suppl.
1978swcl.nasa	Sun, Weather, and Climate
1978swse.book	Software for Space Experiments
1978tkdf.work	Thermodynamics and Kinetics of Dust Formation in the Space Medium
1978tpar.book	Theoretical Principles in Astrophysics and Relativity
1978trg..proc	Terrestrial Rare Gases
1979IAUS...81	IAU Symp. 81: Dynamics of the Solar System
1979IAUS...82	IAU Symp. 82: Time and the Earth's Rotation
1979IAUS...83	IAU Symp. 83: Mass Loss and Evolution of O-Type Stars
1979IAUS...84	IAU Symp. 84: The Large-Scale Characteristics of the Galaxy
1979IAUS...89	IAU Symp. 89: Refractional Influences in Astrometry and Geodesy
1979SPIE..172	Instrumentation in Astronomy III 
1979ajs..book	Atmospheres of Jupiter and Saturn
1979aste.book	Asteroids
1979aust.conf	Astronomical USes of the Space Telescope
1979cgxs.work	Compact Galactic X-Ray Sources
1979chmh.work	Comet Halley Micrometeoroid Hazard Workshop
1979comi.work	Cometary Missions Workshop
1979crhe.book	Cosmic Rays and High-Energy Nuclear Interactions
1979crpp.proc	AIP Conf. Proc. 49: Cosmic Rays and Particle Physics
1979ctvs.conf	IAU Colloq. 46: Changing Trends in Variable Star Research
1979dma..conf	ASSL Vol. 78: Dynamics of the Magnetosphere
1979ehea.conf	Saas-Fee Advanced Course 9: Extragalactic High Energy Astrophysics
1979eisu.conf	The Elements and their Isotopes in the Universe
1979epac.conf	Evolution of Planetary Atmospheres and Climatology of the Earth
1979fpp..book	Flare Processes in Plasmas
1979fppv.book	First Panoramic Photographs of the Venus Surface
1979haob.rept	Hale Observatories Annual Report
1979hars.proc	IAU Colloq. 50: High Angular Resolution Stellar Interferometry
1979idsa.proc	Instabilities in Dynamical Systems. Applications to Celestial Mechanics
1979ifcf.coll	ASSL Vol. 76: IAU Colloq. 49: Image Formation from Coherence Functions in Astronomy
1979ipia.coll	Image Processing in Astronomy
1979lhls.book	Lunar Highland Soil
1979lssr.proc	Life Sciences and Space Research
1979magn.book	Solar System Plasma Physics. Volume 2 - Magnetospheres
1979mbl..rept	Magnetospheric Boundary Layers
1979moas.coll	IAU Colloq. 48: Modern Astrometry
1979msfc.symp	Marshall Space Flight Center HEAO Science Symposium
1979msps.book	Meteorite Structures on Planetary Surfaces
1979muni.iafc	Munich International Astronautical Federation Congress
1979nmsa.conf	Nonlinear Methods of Spectral Analysis P. 9, 1979
1979ode..symp	Origin and Distribution of the Elements
1979pama.work	AIP Conf. Proc. 56: Particle Acceleration Mechanisms in Astrophysics
1979phsp.coll	IAU Colloq. 44: Physics of Solar Prominences
1979poeu.conf	Physics of the Expanding Universe
1979pomp.conf	Photometric Observations of Minor Planets Orbiting Elementary Asteroids
1979rarl.conf	Reunion Astronomica Regional Latinoamericana
1979rdg..conf	NATO ASIB Proc. 44: Recent Developments in Gravitation
1979riao.symp	Refractional Influences in Astrometry and Geodesy
1979scf..coll	IAU Colloq. 47: Spectral Classification of the Future
1979sgrr.work	Sources of Gravitational Radiation
1979slas.nasa	Skylab's Astronomy and Space Science
1979sptc.conf	Space Missions to Comets
1979srst.nasa	Scientific Research with the Space Telescope
1979sss..meet	ASSL Vol. 75: Stars and star systems
1979sssn.book	Spectrophotometric Studies of Stars and Nebulae
1979sswp.book	Solar System Plasma Physics
1979stwc.symp	Solar-Terrestrial Influences on Weather and Climate
1979tamo.conf	Techniques and Methods of Radio-Astronomic Reception
1979uina....1	DUMAND Summer Workshop, Volume 1
1979uina....2	DUMAND Summer Workshop, Volume 2
1979wdvd.coll	IAU Colloq. 53: White Dwarfs and Variable Degenerate Stars
1979wisp.proc	ASSL Vol. 74: Wave Instabilities in Space Plasmas
1979xras.proc	X-ray Astronomy
1980IAUS...78	IAU Symp. 78: Nutation and the Earth's Rotation
1980IAUS...85	IAU Symp. 85: Star Formation
1980IAUS...86	IAU Symp. 86: Radio Physics of the Sun
1980IAUS...87	IAU Symp. 87: Interstellar Molecules
1980IAUS...88	IAU Symp. 88: Close Binary Stars: Observations and Interpretation
1980IAUS...90	IAU Symp. 90: Solid Particles in the Solar System
1980IAUS...91	IAU Symp. 91: Solar and Interplanetary Dynamics
1980IAUS...92	IAU Symp. 92: Objects of High Redshift
1980ampc.conf	NATO ASIB Proc. 53: Atomic and Molecular Processes in Controlled Thermonuclear Fusion
1980apg..book	Advances in Planetary Geology
1980as...book	ASSL Vol. 81: Astrophysics from Spacelab
1980asfr.symp	The Ancient Sun: Fossil Record in the Earth, Moon and Meteorites
1980baey.rept	Beyond the Atmosphere: Early Years of Space Science
1980cam..proc	Catalog of Antarctic Meteorites
1980cgst.conf	NATO ASIB Proc. 58: Cosmology and Gravitation: Spin, Torsion, Rotation, and Supergravity
1980csc..conf	Circuits, Systems, and Computers Conference
1980csss....1	First Cambridge Workshop on Cool Stars, Stellar Systems, and the Sun
1980dwga.work	ESA Workshop on Dwarf Galaxies
1980eora.work	Effects in Optical and Radio Astronomy
1980essp.conf	Early Solar System Processes and the Present Solar System
1980gmcg.work	Giant Molecular Clouds in the Galaxy
1980grco.symp	Gravitational Radiation, Collapsed Objects, and Exact Solutions
1980grg2.conf	General Relativity and Gravitation II
1980ipcp.conf	LNP Vol. 112: Imaging Processes and Coherence in Physics
1980isot.symp	International Symposium on the Observatories in Islam
1980iue..conf	Ultraviolet observations of Quasars
1980lsmc.book	Lunar Soil from Mare Crisium
1980luhc.conf	Lunar Highlands Crust
1980mads.conf	Methods of Abundance Determination for Stars
1980mhda.conf	Magnetohydrodynamic Aspects / Corona
1980nnsp.work	Nonradial and Nonlinear Stellar Pulsation
1980nsgr.symp	Non-Solar Gamma-Rays
1980phco.proc	Physical Cosmology
1980pkdg.conf	Photometry, Kinematics and Dynamics of Galaxies
1980podm.conf	Physics of Dense Matter
1980raok.rept	Rocznie Astronomiczny Observatory Krakowskiego
1980ritg.conf	Radio Interferometry Techniques for Geodesy
1980rrl..conf	ASSL Vol. 80: Radio Recombination Lines
1980scom.proc	Spacecraft Orbital Motion
1980sfsl.work	Skylab Solar Workshop II
1980spmi.book	Space Mineralogy
1980spui.rept	Current Problems in Stellar Pulsation Instabilities
1980srst.coll	IAU Colloq. 54: Scientific Research with the Space Telescope
1980sscs.nasa	Study of the Solar Cycle from Space
1980sslu.meet	ASSL Vol. 83: Strategies for the Search for Life in the Universe
1980ssml.book	Spectres Molecules Simples
1980stfo.conf	Saas-Fee Advanced Course 10: Star Formation
1980sttu.coll	IAU Colloq. 51: Stellar Turbulence
1980stun.book	The State of the Universe
1980suma.book	Surface of Mars
1980susp.conf	AIP Conf. Proc. 63: Supernovae Spectra
1980toky.iafc	Tokyo International Astronautical Federation Congress
1980tpmb.meet	Scientific Seminar on the Theory and Practice of Magnetographic Observations of the Sun, Irkutsk
1980tsup.work	Texas Workshop on Type I Supernovae
1980txra.symp	Ninth Texas Symposium on Relativistic Astrophysics
1980urbp.symp	European Rocket Balloon Program
1980vasg.meet	Variability in Stars and Galaxies
1980xras.proc	NATO ASIC Proc. 60: X-Ray Astronomy
1981IAUS...93	IAU Symp. 93: Fundamental Problems in the Theory of Stellar Evolution
1981IAUS...94	IAU Symp. 94: Origin of Cosmic Rays
1981IAUS...95	IAU Symp. 95: Pulsars: 13 Years of Research on Neutron Stars
1981IAUS...96	IAU Symp. 96: Infrared Astronomy
1981ICRC.....	Seventeenth International Cosmic Ray Conference
1981aoa..conf	Saas-Fee Advanced Course 11: Activity and Outer Atmosphere of the Sun and Stars
1981apgc.conf	IAU Colloq. 68: Astrophysical Parameters for Globular Clusters
1981araa.conf	Archaeoastronomy in the Americas
1981asin.book	Astrometric investigations
1981chdg.conf	The Comet Halley. Dust and Gas Environment
1981chpp.rept	The Comet Halley Probe.  Plasma Environment
1981cicc.conf	Contributions to the International Cosmic Ray Conference
1981col..proc	Comets and the Origin of Life
1981cp...proc	Cosmology and Particles
1981cpg..conf	Colors and Populations of Galaxies
1981cpsu.conf	Chemically Peculiar Stars of the Upper Main Sequence
1981csed.proc	IAU Colloq. 56: Reference Coordinate Systems for Earth Dynamics
1981csss....2	Second Cambridge Workshop on Cool Stars, Stellar Systems, and the Sun
1981dgs..book	Dynamics of Gravitating Systems
1981ebas.conf	Excitation and Broadening in Atomic Spectra of Astrophysical Interest
1981egm..work	Extragalactic Molecules Workshop
1981ehea.conf	Extragalactic High Energy Astrophysics
1981emls.proc	ASSL Vol. 89: IAU Colloq. 59: Effects of Mass Loss on Stellar Evolution
1981fseg.conf	Formation, Structure and Evolutino of Galaxies
1981giot.proc	Scientific and Experimental Aspects of the Giotto Mission
1981gra..rept	Gamma Ray Astrophysics
1981heps.book	High-Energy Particles in Space - Experimental Methods and Techniques
1981iue..work	IUE Data Reduction Workshop
1981iuzk.book	ASSL Vol. 91: Investigating the Universe
1981lajo.conf	Conf. held in La Jolla, Calif.
1981litu.conf	Life in the Universe
1981motc.conf	Modern Observational Techniques for Comets
1981mrbf.conf	Multi-ring basins: Formation and Evolution
1981nppb.conf	NATO ASIB Proc. 75: Nonlinear Phenomena in Physics and Biology
1981nuri...28	Nagoya University Research Institute of Atmospherics Proceedings, vol. 28
1981ojig.conf	Optical Jets in Galaxies
1981pbs..work	Pulsating B-Stars
1981phss.conf	The Physics of Sunspots
1981pism.conf	Phases of the Interstellar Medium
1981plap.rept	Plasma Astrophysics
1981pprg.work	ASSL Vol. 88: Physical Processes in Red Giants
1981psbs.conf	Photometric and Spectroscopic Binary Systems
1981psec.book	The Problem of the Search for Extraterrestrial Civilizations
1981rbls.conf	ASSL Vol. 84: Relation Between Laboratory and Space Plasmas
1981rced.conf	ASSL Vol. 86: Reference Coordinate Systems for Earth Dynamics
1981rome.iafc	Rome International Astronautical Federation Congress
1981saju.coll	IAU Colloq. 57: Satellites of Jupiter
1981sars.work	Solar Active Regions: A monograph from Skylab Solar Workshop III
1981seng.proc	Structure and Evolution of Normal Galaxies
1981sfmh.book	Solar Flare Magnetohydrodynamics
1981splb.rept	Spacelab Mission 1 Experiment Descriptions
1981spss.proc	NATO ASIC Proc. 68: Solar Phenomena in Stars and Stellar Systems
1981ssca.proc	Space Science Comes of Age: Perspectives in the History of the Space Sciences
1981sse..conf	Solar System and its Exploration
1981sspi.book	Stellar Spectra and Their Interpretation
1981sss..book	Stars and Star Systems
1981sssg.conf	Superspace and Supergravity
1981str..book	Problems of Solar-Terrestrial Relationships
1981suas.nasa	The Sun as a Star
1981syst.work	North American Workshop on Symbiotic Stars
1981tesc.book	Telescopes for the 1980s, Annual Reviews Monograph
1981uhur.symp	UHURU Memorial Symposium on X-ray Astronomy
1981uuw..proc	Universe at Ultraviolet Wavelengths
1981uviu.nasa	The Universe at Ultraviolet Wavelengths:  The First Two Years of International Ultraviolet Explorer
1981vsc..conf	Variations on the Solar Constant
1981xaes.proc	ASSL Vol. 87: X-ray Astronomy with the Einstein Satellite
1981xras.nasa	X-ray Astronomy in the 1980's
1982IAUS...97	IAU Symp. 97: Extragalactic Radio Sources
1982IAUS...98	IAU Symp. 98: Be Stars
1982IAUS...99	IAU Symp. 99: Wolf-Rayet Stars: Observations, Physics, Evolution
1982aacp....1	Applied Atomic Collision Physics
1982ac...proc	Astrophysical Cosmology Proceedings
1982acp..book	Astrophysics and Cosmic Physics
1982adra.proc	ASSL Vol. 97: IAU Colloq. 64: Automated Data Retrieval in Astronomy
1982amct.conf	NATO ASIB Proc. 71: Atomic and Molecular Collision Theory
1982amdc.proc	Applications of Modern Dynamics to Celestial Mechanics and Astrodynamics
1982ang..proc	Active Nuclei of Galaxies
1982ans..conf	Accreting Neutron Stars
1982arnw.conf	Archaeoastronomy in the New World
1982asas.conf	Astronomy and Astrophysics for the 1980's
1982auva.nasa	Advances in Ultraviolet Astronomy
1982bmst.proc	ASSL Vol. 98: IAU Colloq. 69: Binary and Multiple Stars as Tracers of Stellar Evolution
1982botu.conf	The Birth of the Universe
1982bsel.nasa	B Stars With and Without Emission Lines
1982caeh.book	Cosmology and Astrophysics: Essays in honor of Thomas Gold
1982chcn.conf	Comparative HI Content of Normal Galaxies
1982cira.conf	Classics in Radio Astronomy
1982come.coll	IAU Colloq. 61: Comet Discoveries, Statistics, and Observational Selection
1982cris.book	Cosmic Rays in Interplanetary Space and the Earth's Ionosphere
1982csp..proc	NATO ASIC Proc. 82: The Comparative Study of the Planets
1982dcsa.book	The Dynamics of Current Sheets and the Physics of Solar Activity
1982decs.book	The Dynamic Evolution of Cosmic Systems
1982eamb.conf	Ejection and Accretion of Matter in Binary Systems
1982eitu.conf	Evolution in the Universe
1982ena..conf	Essays in Nuclear Astrophysics
1982eras.nasa	Earth Radiation Science Seminars
1982esoi.work	ESO Infrared Workshop
1982ewat.book	Extraterrestrials - Where are they?
1982fps..conf	Formation of Planetary Systems
1982gace.work	AIP Conf. Proc. 83: The Galactic Center
1982gbhc.work	The Need for Coordinated Space and Ground-Based Observations of Halley's Comet
1982grap.symp	Gamma-Ray Astronomy in Perspective of Future Space Experiments
1982grtr.work	AIP Conf. Proc. 77: Gamma Ray Transients and Related Astrophysical Phenomena
1982gxrs.conf	Galactic X-Ray Sources
1982hper.coll	ASSL Vol. 94: IAU Colloq. 63: High-Precision Earth Rotation and Earth-Moon Dynamics: Lunar Distances and Related Observations
1982ialo.coll	ASSL Vol. 92: IAU Colloq. 67: Instrumentation for Astronomy with Large Optical Telescopes
1982iie..conf	Interferometry, Identification and Excision
1982inco.work	Interstellar Comets Workshop
1982iue..conf	Third European IUE Conference
1982lbg6.conf	Landolt-Bornstein: Group 6: Astronomy
1982lest.rept	Large European Solar Telescope
1982lfve.conf	Low Frequency Variability Extragalactic Radio Sources
1982mgm..conf	Marcel Grossmann Meeting: General Relativity
1982miis.conf	Molecules in Interstellar Space
1982mmsa.rept	Meteors and Meteor Spectra Analysis
1982modg.conf	Saas-Fee Advanced Course 12: Morphology and Dynamics of GalaxiesSaas-Fee Vol. 12: Morphology and Dynamics of Galaxies
1982mvla.rept	SAO Catalog of Meteorites from Victoria Land, Antarctica
1982nsco.work	Noise Storm Coordinated Observations, CESRA Workshop #4 Supplement
1982nss..coll	ASSL Vol. 95: IAU Colloq. 70: The Nature of Symbiotic Stars
1982nuri...29	Nagoya University Research Institute of Atmospherics Proceedings, vol. 29
1982oras.rept	Optical and Radio Astrometric Sources and Inertial Reference Frames
1982pari.iafc	Paris International Astronautical Federation Congress
1982pccv.conf	Pulsations in Classical and Cataclysmic Variable Stars
1982plap.nasa	NASA Planetary Atmospheres Program
1982plma.rept	The Planet Mars
1982pric.conf	ASSL Vol. 99: Progress in Cosmology
1982radc.conf	LNP Vol. 162: Relativistic Action at a Distance: Classical and Quantum Aspects
1982raoa.conf	Recent Advances in Observational Astronomy
1982regr.symp	Silarg-III: Relativity and Gravity
1982rrsf.symp	ASSL Vol. 93: Regions of Recent Star Formation
1982rupp.book	Revealing the Universe: Prediction and Proof in Astronomy
1982sag..conf	Spacetime and Geometry
1982sahs.rept	The Scientific Aspects of the Hipparcos Space Astrometry Mission
1982sep..conf	Study of Earth as a Planet
1982sfa..meet	Soviet-Finnish Astronomy Meeting
1982siha.conf	Scientific Importance of High Angular Resolution at Infrared and Optical Wavelengths
1982siso.conf	Scientific Importance of Submillimetre Observations
1982smwa.book	Submillimetre Wave Astronomy
1982sofl.symp	Solar Flares
1982spls.meet	Sun and Planetary System
1982spsy.conf	ASSL Vol. 96: Sun and Planetary System
1982srs..conf	Solar Radio Storms
1982srs..work	Solar Radio Storms, CESRA Workshop #4
1982sscr.conf	NATO ASIC Proc. 90: Supernovae: A Survey of Current Research
1982stjp.conf	Satellites of Jupiter
1982sto..conf	Space Telescope Observations
1982sugr.conf	Supergravity '81
1982swrc.conf	Southwest Regional Conference on Astronomy and Astrophysics
1982syma.work	Synthesis Mapping
1982tip..conf	Trends in Physics
1982tspa.conf	Technology for Space Astrophysics Conference
1982urop.coll	IAU Colloq. 60: Uranus and the Outer Planets
1982utep.conf	LNP Vol. 160: Unified Theories of Elementary Particles, Critical Assessment and Prospects
1982uvsc.conf	Ultraviolet Stellar Classification
1982uxsa.coll	IAU Colloq. 73: Seventh International Colloquium on UV and X-Ray Spectroscopy of Astrophysical and Laboratory Plasmas
1982vlbi.conf	Very long baseline interferometry techniques
1983IAUS..100	IAU Symp. 100: Internal Kinematics and Dynamics of Galaxies
1983IAUS..101	IAU Symp. 101: Supernova Remnants and their X-ray Emission
1983IAUS..102	IAU Symp. 102: Solar and Stellar Magnetic Fields: Origins and Coronal Effects
1983IAUS..103	IAU Symp. 103: Planetary Nebulae
1983IAUS..104	IAU Symp. 104: Early Evolution of the Universe and its Present Structure
1983ICRC.....	Eighteenth International Cosmic Ray Conference
1983aasc.work	Workshop on Astronomy and Astrophysics, Santa Cruz, Calif.
1983adsx.conf	Accretion-Driven Stellar X-ray Sources
1983aia..conf	Atoms in Astrophysics
1983ajet.proc	ASSL Vol. 103: Astrophysical Jets
1983als..conf	NATO ASIB Proc. 95: Advances in Laser Spectroscopy
1983aphi.conf	NATO ASIB Proc. 96: Atomic Physics of Highly Ionized Atoms
1983apum.conf	Saas-Fee Advanced Course 13: Astrophysical Processes in Upper Main Sequence Stars
1983ards.proc	ASSL Vol. 102: IAU Colloq. 71: Activity in Red-Dwarf Stars
1983asmm.work	Astronomical Measuring Machines Workshop
1983bist.conf	Les Etoiles Binaires Dans le Diagramme H.R
1983buda.iafc	Budapest International Astronautical Federation Congress
1983chto.conf	Chondrules and their Origins
1983citu.conf	Clustering in the Universe P.15, 1983
1983cocr.proc	NATO ASIC Proc. 107: Composition and Origin of Cosmic Rays
1983coex....1	Cometary Exploration
1983crgp.nasa	Cosmic Rays.  Results of Researches on the International Geophysics Project
1983cvro.proc	ASSL Vol. 101: IAU Colloq. 72: Cataclysmic Variables and Related Objects
1983dmg..proc	NATO ASIC Proc. 110: Diffuse Matter in Galaxies
1983dtes.coll	ASSL Vol. 106: IAU Colloq. 74: Dynamical Trapping and Evolution in the Solar System
1983ebro.conf	Scientific Contributions in Commemoration of Ebro Observatory's 75th Anniversary
1983fpea.conf	NATO ASIB Proc. 103: Fundamental Processes in Energetic Atomic Collisions
1983grr..proc	Gravitational Radiation
1983het..work	High Energy Transients
1983igrt.book	Investigation of Gamma-Ray Transients by Means of Unmanned Spacecraft
1983kdsm.work	ASSL Vol. 100: Kinematics, Dynamics and Structure of the Milky Way
1983mca..symp	Microcomputers in Astronomy
1983modg.proc	Morphology and Dynamics of Galaxies
1983mvs..conf	Magnetic and Variable Stars
1983nam..conf	Nordic Astronomy Meeting on the Nordic Optical Telescope
1983nfcp.book	Nonstationary Fluxes of Charged Particles in Near-Earth Space
1983nssl.conf	IAU Colloq. 76: Nearby Stars and the Stellar Luminosity Function
1983obvf.proc	Nonlinear, Nonthermal Systems in Astronomy
1983oeg..proc	The Origin and Evolution of Galaxies
1983pepa.work	AIP Conf. Proc. 101: Positron-Electron Pairs in Astrophysics
1983phjm.book	Physics of the Jovian Magnetosphere
1983piie.conf	NATO ASIB Proc. 83: Physics of Ion-Ion and Electron-Ion Collisions
1983pnas.conf	The Motion of Planets and Natural and Artificial Satellites
1983prhe.work	Primordial Helium
1983qgl..conf	Quasars and Gravitational Lenses
1983rctm.proc	Relativity, Cosmology, Topological Mass and Supergravity; Proceedings of the Fourth Silarg Symposium on Gravity, Gauge Theories and Supergravity
1983ream.conf	NATO ASIB Proc. 87: Relativistic Effects in Atoms, Molecules, and Solids
1983rrsb.conf	Recent Results on Solid Body Magnetic Fields in the Solar System
1983sas..conf	Supersymmetry and Supergravity
1983sasp.nasa	Stellar Atmospheric Structural Patterns
1983scag.conf	Star Clusters and Associations and their Relation to the Evolution of the Galaxy
1983sgw..work	Search of Gravitational Waves
1983ssg..work	ASSL Vol. 105: Surveys of the Southern Galaxy
1983ssst.book	Astronomy from Space: Sputnik to Space Telescope
1983stma.rept	Statistical Methods in Astronomy
1983stp..conf	ASSL Vol. 104: Solar-Terrestrial Physics: Principles and Theoretical Foundations
1983uft..conf	Unified Field Theories of >4 Dimensions
1983umss.conf	Upper Main Sequence Stars
1983utu..conf	Understanding the Universe. The Impact of Space Astronomy
1983vens.book	Venus
1983veu..conf	Very Early Universe
1983vlba.conf	Multidisciplinary Use of the Very Long Baseline Array
1983vlt..work	ESO's Very Large Telescope
1983wcrs.proc	Weather and Climate Responses to Solar Variations
1984IAUS..105	IAU Symp. 105: Observational Tests of the Stellar Evolution Theory
1984IAUS..108	IAU Symp. 108: Structure and Evolution of the Magellanic Clouds
1984IAUS..110	IAU Symp. 110: VLBI and Compact Radio Sources
1984abas.symp	Airborne Astronomy Symposium
1984abms.conf	LNP Vol. 202: Asymptotic Behavior of Mass and Spacetime Geometry
1984acm..proc	Asteroids, Comets, Meteors
1984aem..book	Anorthosites of the Earth and the Moon
1984aims.rept	Achievements of the International Magnetospheric Study (IMS)
1984amd..conf	Astronomical Microdensitometry Conference
1984apoa.conf	Active Phenomena in the Outer Atmosphere of the Sun and Stars
1984aprm.conf	Second Asian-Pacific Regional Meeting on Astronomy
1984astt.coll	ASSL Vol. 110: IAU Colloq. 78: Astronomy with Schmidt-Type Telescopes
1984atca.conf	Astrophysics and Twentieth-Century Astronomy to 1950
1984bbgl.symp	Big-Bang Cosmology Symposium in honour of G. Lemaitre
1984bims.symp	Binary and Multiple Systems
1984ceu..book	Cosmology of the Early Universe
1984cgg..conf	ASSL Vol. 111: Clusters and Groups of Galaxies
1984cmar.conf	The Case for Mars
1984coam.nasa	Cometary Astrometry
1984csss....3	LNP Vol. 193: Cool Stars, Stellar Systems, and the Sun
1984fegl.proc	NATO ASIC Proc. 117: Formation and Evolution of Galaxies and Large Structures in the Universe
1984fiue.rept	Future of Ultraviolet Astronomy Based on Six Years of IUE Research
1984geis.proc	ASSL Vol. 108: Galactic and Extragalactic Infrared Spectroscopy
1984ggrp.conf	LNP Vol. 212: Gravitation, Geometry and Relativistic Physics
1984grg..conf	General Relativity and Gravitation Conference
1984gtp..rept	Geology of the Terrestial Planets
1984hea..meet	High Energy Astrophysics Meeting
1984heac.conf	High Energy Astrophysics and Cosmology
1984heta.conf	High Energy Transients in Astrophysics
1984hms..rept	The Hydromagnetics of the Sun
1984isap.book	Investigations of Solar Activity and the Prognoz Space System
1984itp..work	Improvements to Photometry
1984iue..conf	Fourth European IUE Conference
1984laus.iafc	Lausanne International Astronautical Federation Congress
1984ldrs....3	Large Deployable Reflector Science and Technology Workshop.  Vol. 3
1984lim..conf	IAU Colloq. 81: Local Interstellar Medium
1984lism.rept	Local Interstellar Medium
1984lois.conf	Laboratory and Observational Infrared Spectra of Interstellar Dust
1984mrt..book	Methods in Radiative Transfer
1984nntt.rept	National New Technology Telescope
1984noas.meet	Proceedings of the Nordic Astronomy Meeting
1984ntpp.proc	Nonlinear and Turbulent Processes in Physics
1984omer.rept	On Mars:  Exploration of the Red Planet, 1958 - 1978
1984ost1.work	Orages Solaires de Type I, CESRA Workshop #3
1984pcnr.conf	NATO ASIC Proc. 134: Problems of Collapse and Numerical Relativity
1984plan.conf	Saas-Fee Advanced Course 14: Planets
1984plda.work	Planetary Data Workshop
1984prin.conf	IAU Colloq. 75: Planetary Rings
1984psfc.book	Prediction of Solar Flares and their Consequences
1984qvos.rept	QUASAT:  A VLBI Observatory in Space
1984rcch.conf	Relative Chromoshperic Coronal Heat and Mass Loss in Stars
1984rdnt.conf	LNP Vol. 199: Recent Developments in Nonequilibrium Thermodynamics
1984satn.book	Saturn
1984srps.conf	Space Research in Stellar Activity and Variability
1984sses.nasa	Solar Seismology from Space
1984ssnq.conf	LNP Vol. 208: Supersymmetry and Supergravity Nonperturbative QCD
1984stfl.work	Site Testing for Future Large Telescopes
1984stfm.work	Star Formation Workshop, Edinburgh
1984stnu.conf	ASSL Vol. 109: Stellar Nucleosynthesis
1984urnp.nasa	Uranus and Neptune
1984uxsa.coll	IAU Colloq. 86: Eighth International Colloquium on UV and X-Ray Spectroscopy of Astrophysical and Laboratory Plasmas
1984vlti.conf	IAU Colloq. 79: Very Large Telescopes, their Instrumentation and Programs
1984xras.rept	Contributions of the X-Ray Astronomy Group
1984xue..conf	X-ray and UV Emission from Active Galactic Nuclei
1985IAUS..106	IAU Symp. 106: The Milky Way Galaxy
1985IAUS..107	IAU Symp. 107: Unstable Current Systems and Plasma Instabilities in Astrophysics
1985IAUS..111	IAU Symp. 111: Calibration of Fundamental Stellar Quantities
1985IAUS..112	IAU Symp. 112: The Search for Extraterrestrial Life: Recent Developments
1985IAUS..113	IAU Symp. 113: Dynamics of Star Clusters
1985aagq.conf	Astrophysics of Active Galaxies and Quasi-Stellar Objects
1985amen.conf	LNP Vol. 236: Advanced Methods in the Evaluation of Nuclear Scattering Data
1985ap...conf	Antennas and Propagation (ICAP 85)
1985ashc.rept	The European Astrometry Satellite HIPPARCOS: Scientific Aspects of the Input Catalog Preparation
1985atst.rept	The Atmospheres of Saturn and Titan
1985bems.symp	ASSL Vol. 120: Birth and Evolution of Massive Stars and Stellar Groups
1985biof.conf	Birth and the Infancy of Stars
1985bsfg.book	Balloon Studies of Fluxes of Gamma Rays and Charged Particles in the Equatorial Region
1985cava.rept	Recent Results on Cataclysmic Variables
